Customer Id,Customer Fname,Customer Lname,Customer Email,Customer Password,Customer Segment,Customer City,Customer State,Customer Street,Customer Zipcode,Customer Country,Latitude,Longitude,Customer Birth Date
15474,Anastasia,Christensen,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,167 Fletcher Light,725.0,Puerto Rico,18.23000908,-66.03705597,1987-06-20
15563,Aileen,Ashley,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,17439 Krystal Bridge,725.0,Puerto Rico,18.22434998,-66.0370636,2005-04-12
15615,Phyllis,Rodriquez,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,77015 Cunningham Loaf Suite 413,725.0,Puerto Rico,18.24243546,-66.03705597,1999-11-12
18721,Wynter,Stanton,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,82857 Holly Lake Suite 447,725.0,Puerto Rico,18.22454643,-66.0370636,1973-07-08
15486,Avye,Martin,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,3743 Kenneth Dale Apt. 894,725.0,Puerto Rico,18.27611923,-66.03705597,1960-08-10
2160,Stephen,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6548 Stephanie Locks Apt. 288,725.0,Puerto Rico,18.25293922,-66.37054443,1995-02-22
15612,Guinevere,Kane,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,88582 Cunningham Expressway,725.0,Puerto Rico,18.26014328,-66.03704834,1963-12-10
17576,Deborah,Sutton,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6998 Jason Keys,725.0,Puerto Rico,18.21076584,-66.03704834,1973-03-17
20279,Yvette,Wheeler,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,897 Megan Crest,725.0,Puerto Rico,18.23490715,-66.03705597,2007-07-28
17209,Indira,Maynard,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,801 Cowan Ramp,725.0,Puerto Rico,18.20676231,-66.0370636,1986-12-30
15232,Christine,Frost,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,413 Flowers Square Apt. 569,725.0,Puerto Rico,18.25948334,-66.03705597,1998-07-09
16313,Kim,Morales,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,0629 Boyer Hollow,725.0,Puerto Rico,18.20972443,-66.0370636,1997-02-18
17854,Echo,Cotton,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,587 Williams Landing,725.0,Puerto Rico,18.26823998,-66.03704834,1982-01-05
15193,Petra,Ramsey,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6084 Alicia Neck Apt. 293,725.0,Puerto Rico,18.21413803,-66.03705597,1967-01-08
15211,Ila,Hopkins,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,03202 Howard Lake,725.0,Puerto Rico,18.23771095,-66.03705597,1970-02-12
19934,Christine,Charles,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,780 Amy Land Apt. 426,725.0,Puerto Rico,18.2063179,-66.03705597,1995-03-08
20166,Claire,Perez,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,180 Sandra Walk,725.0,Puerto Rico,18.25141144,-66.03705597,1973-03-28
19788,Lee,Mcintosh,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,648 Boyd Union,725.0,Puerto Rico,18.29500008,-66.03705597,1981-09-11
15173,Wendy,Leach,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,3688 Ray Groves,725.0,Puerto Rico,18.24484634,-66.0370636,1992-08-13
19932,Melyssa,Nguyen,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4472 Barrett Lights Apt. 627,725.0,Puerto Rico,18.20330811,-66.03704834,1987-05-08
17093,Rebekah,Drake,XXXXXXXXX,XXXXXXXXX,Corporate,San Juan,PR,2246 Young Course Suite 113,921.0,Puerto Rico,18.38596916,-66.0940094,1978-04-04
18603,Miranda,Mathis,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,2223 Orozco Mills Suite 476,725.0,Puerto Rico,18.28914452,-66.03705597,1983-02-11
18531,Faith,Haynes,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,42954 Ronald Pass,725.0,Puerto Rico,18.24178314,-66.03705597,1986-07-05
16161,Lani,Walton,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,5988 Cassandra Drive,725.0,Puerto Rico,18.28948402,-66.0370636,1982-02-15
20108,Carissa,Estrada,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,359 Wade Ramp,725.0,Puerto Rico,18.20209885,-66.03705597,1988-08-04
16124,Calista,Chaney,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,82028 Glover Manor,725.0,Puerto Rico,18.29453659,-66.03705597,1984-10-10
18581,Miranda,Gallegos,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,104 Francis Shores,725.0,Puerto Rico,18.24407959,-66.03705597,1994-12-23
16229,Athena,Wyatt,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,84983 Brenda Junctions Suite 284,725.0,Puerto Rico,18.29348183,-66.03705597,1974-05-25
18916,Nayda,Workman,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,69124 Gutierrez Lights,725.0,Puerto Rico,18.27639389,-66.03705597,1988-10-14
15200,Joelle,Wood,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,625 Tucker Spurs Apt. 923,725.0,Puerto Rico,18.27044296,-66.03705597,1995-07-01
15217,Calista,Prince,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,88112 Kurt Heights,725.0,Puerto Rico,18.2822113,-66.03705597,1977-06-13
16333,Geraldine,Terrell,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,1612 John Grove Suite 483,725.0,Puerto Rico,18.24916077,-66.03705597,1986-11-18
10773,Christopher,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,703 Foster Islands,725.0,Puerto Rico,18.29823494,-66.37054443,1979-09-08
4485,Mary,Young,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,28354 Dean Estate Apt. 266,725.0,Puerto Rico,18.22783279,-66.37056732,1989-05-29
6558,Ethan,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6164 Shawn Dale Apt. 715,725.0,Puerto Rico,18.23391914,-66.3706131,1990-03-15
10097,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Arecibo,PR,0314 Alvarado Forges,612.0,Puerto Rico,39.49591446,-98.98998261,1979-02-20
8680,Laura,Sheppard,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,0093 Sarah Canyon,725.0,Puerto Rico,18.24297905,-66.37059021,1990-10-05
1984,Mary,Williams,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,14375 Gray Plaza,725.0,Puerto Rico,18.26935005,-66.37052918,1983-07-27
6511,Nancy,Young,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,139 Beasley Shoal Apt. 161,725.0,Puerto Rico,18.20622444,-66.37054443,1985-10-05
13245,Maia,Farley,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4092 Rickey Drive,725.0,Puerto Rico,18.27280617,-66.03705597,2007-12-02
14489,Freya,Compton,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,230 Sanchez Dam,725.0,Puerto Rico,18.20261383,-66.0370636,1975-07-01
13330,Raya,Blake,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,8341 Alexandra Terrace Suite 908,725.0,Puerto Rico,18.290905,-66.03704834,1969-10-01
13807,Stella,Oneal,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,72755 Mueller Mews,725.0,Puerto Rico,18.28960991,-66.03705597,1983-08-05
13895,Kaitlin,Reed,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,536 Williams Landing,725.0,Puerto Rico,18.2092762,-66.03705597,1993-02-24
1769,Mary,Hale,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,8660 Steven Inlet,725.0,Puerto Rico,18.28499794,-66.37057495,1969-07-14
12771,Juliet,Myers,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,2193 Saunders River,725.0,Puerto Rico,18.21579933,-66.03705597,2008-07-20
13687,Felicia,Mcmillan,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,993 Joseph Centers,725.0,Puerto Rico,18.21697807,-66.03705597,1997-11-12
13938,Rhea,Ferrell,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4479 Davis Loop,725.0,Puerto Rico,18.21102142,-66.03705597,2001-12-21
12890,Aimee,Hudson,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,541 Brandt Row Suite 636,725.0,Puerto Rico,18.24717522,-66.03705597,1988-05-29
14621,Velma,Weeks,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,3100 Knight Knoll,725.0,Puerto Rico,18.2599678,-66.0370636,1985-11-03
14067,Chantale,Booth,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6423 Ross Forge,725.0,Puerto Rico,18.28783989,-66.03704834,1956-06-24
14987,Mari,Blackburn,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,9501 Moon Ridges Apt. 419,725.0,Puerto Rico,18.29868698,-66.03705597,1993-12-07
13927,Leigh,Hughes,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,26541 Richard Street,725.0,Puerto Rico,18.21611786,-66.03705597,1970-03-01
15972,Mechelle,Foley,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,619 Foley Walks,725.0,Puerto Rico,18.28972817,-66.03705597,1992-06-01
17779,Chava,Pitts,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,8793 Lucas Center,725.0,Puerto Rico,18.28169632,-66.0370636,1979-01-02
19081,Madison,Ayers,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,2908 Bennett Plains Suite 522,725.0,Puerto Rico,18.23535156,-66.03705597,1985-07-21
16437,Ivy,Jenkins,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,488 Young Forge,725.0,Puerto Rico,18.22411728,-66.03705597,2006-01-16
18299,Heather,Dudley,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,314 Howard Hollow Suite 918,725.0,Puerto Rico,18.21695519,-66.03704834,1986-02-15
17520,Brooke,Sheppard,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,65509 James Pine,725.0,Puerto Rico,18.21954727,-66.0370636,1987-11-17
17284,Ila,Jones,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6237 Torres Trail Apt. 799,725.0,Puerto Rico,18.26356888,-66.03705597,1975-12-07
17354,BlueOneal,,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,00453 Fischer Junction Apt. 226,725.0,Puerto Rico,18.24247551,-66.0370636,1988-08-04
15506,Desiree,Wilkins,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6434 Fleming Walks Apt. 239,725.0,Puerto Rico,18.29553413,-66.03704834,1986-05-28
10926,Mary,Smith,XXXXXXXXX,XXXXXXXXX,Corporate,Aguadilla,PR,862 Gregory Expressway Suite 998,603.0,Puerto Rico,18.44935989,-67.15180206,1988-12-10
19805,Kitra,Bright,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,534 Jordan Brooks Apt. 924,725.0,Puerto Rico,18.20656967,-66.0370636,2000-02-03
15225,Mira,Brady,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4475 Carter Fields,725.0,Puerto Rico,18.22493744,-66.03704834,2004-08-15
16163,Jocelyn,Massey,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,782 Debra Cliff,725.0,Puerto Rico,18.23038483,-66.03704834,1975-09-02
18550,Melyssa,Hansen,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,108 Hector Estates Apt. 504,725.0,Puerto Rico,18.29623795,-66.0370636,1975-03-21
16303,Abra,Mitchell,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,000 Michael Islands,725.0,Puerto Rico,18.28558731,-66.03705597,1986-03-09
20047,Risa,Patterson,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,482 Amanda Forge Suite 215,725.0,Puerto Rico,18.28300095,-66.03705597,1982-05-03
20136,Jessica,Brennan,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,94901 Katherine Ports,725.0,Puerto Rico,18.24087715,-66.0370636,1991-11-07
16297,Petra,Padilla,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,69605 Bell Crossing Suite 339,725.0,Puerto Rico,18.25086784,-66.03704834,1992-04-28
18206,Mallory,Oconnor,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,6375 Maxwell Drive Apt. 847,725.0,Puerto Rico,18.20827293,-66.03705597,1979-06-21
19103,Simone,Hunter,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4860 Keller Cove Suite 667,725.0,Puerto Rico,18.25621033,-66.0370636,1986-08-31
19244,Christen,Heath,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,592 Sarah Ville Suite 994,725.0,Puerto Rico,18.25258827,-66.03704834,1983-08-25
16001,Roanna,Gillespie,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,90482 Figueroa Gardens Suite 276,725.0,Puerto Rico,18.20125008,-66.03705597,1978-03-30
17736,Karyn,Edwards,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,57574 Shelby Heights Suite 989,725.0,Puerto Rico,18.25759888,-66.0370636,2001-01-23
18868,Stella,Trujillo,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,9637 Amanda Ford Apt. 293,725.0,Puerto Rico,18.21120834,-66.03705597,1987-02-25
15974,Quin,Mcleod,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,7292 Herring Stravenue Suite 199,725.0,Puerto Rico,18.28691864,-66.03704834,1976-05-07
18486,Avye,Norman,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,8373 Laura Mission,725.0,Puerto Rico,18.21277046,-66.03705597,1974-05-08
15472,Jena,Wilcox,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,902 Long Prairie Suite 814,725.0,Puerto Rico,18.28004456,-66.03705597,1964-04-03
18998,Felicia,Albert,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,1742 Steven Locks Suite 836,725.0,Puerto Rico,18.29252815,-66.03705597,1978-08-10
17759,Fiona,Schneider,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,4272 Howard Tunnel,725.0,Puerto Rico,18.27138519,-66.03705597,1987-01-12
17182,Madonna,White,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,610 William Orchard,725.0,Puerto Rico,18.29965019,-66.0370636,2006-03-31
18637,Lacey,Stone,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,514 Cobb Point,725.0,Puerto Rico,18.23942184,-66.0370636,1983-05-27
20123,Roary,Townsend,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,9642 Snyder Vista Suite 687,725.0,Puerto Rico,18.23963928,-66.03705597,1995-01-13
16301,Quin,Manning,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,131 Hill Spring,725.0,Puerto Rico,18.23150063,-66.03705597,1991-11-26
16594,Rosalyn,Dunlap,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,45592 Coleman Extension,725.0,Puerto Rico,18.25023079,-66.03705597,1995-04-17
18851,Yen,Jacobson,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,165 Fisher Highway Suite 241,725.0,Puerto Rico,18.27947426,-66.0370636,1988-06-14
17954,Leigh,Merrill,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,5676 Neil Rapid,725.0,Puerto Rico,18.23615646,-66.03704834,1963-03-13
18435,Scarlett,Chan,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,3388 Johnson Garden Suite 570,725.0,Puerto Rico,18.20480537,-66.0370636,1995-06-01
1694,Mary,Thompson,XXXXXXXXX,XXXXXXXXX,Corporate,Caguas,PR,70629 Sanders Expressway,725.0,Puerto Rico,18.23890305,-66.37059021,1999-05-29
7159,Frances,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,Hawthorne,CA,826 Dylan Way Apt. 327,90250.0,United States,33.92184448,-118.3535767,1978-02-24
10963,Amber,Smith,XXXXXXXXX,XXXXXXXXX,Consumer,Meridian,ID,153 Gerald Trafficway Apt. 177,83642.0,United States,43.59855652,-116.3937073,1976-02-04
9782,Christine,Frazier,XXXXXXXXX,XXXXXXXXX,Consumer,San Jose,CA,83918 Watkins Valleys Suite 904,95125.0,United States,37.29223251,-121.881279,1996-06-04
10581,Timothy,Snyder,XXXXXXXXX,XXXXXXXXX,Consumer,Phoenix,AZ,0184 Hansen Inlet Suite 073,85035.0,United States,33.47337341,-112.1697769,1983-08-13
1395,Lori,Lucero,XXXXXXXXX,XXXXXXXXX,Consumer,Santa Ana,CA,233 Duane Inlet Suite 229,92705.0,United States,33.76267624,-117.8080368,1992-08-12
9090,Carolyn,Davis,XXXXXXXXX,XXXXXXXXX,Consumer,Oviedo,FL,21610 Michael Brook Suite 970,32765.0,United States,28.69241142,-81.18167877,1987-09-09
18047,Dora,Mckay,XXXXXXXXX,XXXXXXXXX,Consumer,Edison,NJ,2751 Jeffery Plains Apt. 154,8817.0,United States,40.5020752,-74.40885162,2000-09-26
18173,Wendy,Bright,XXXXXXXXX,XXXXXXXXX,Consumer,Stamford,CT,47180 Martha Circles,6902.0,United States,41.03129959,-73.52871704,1968-04-23
18116,Emma,Mathews,XXXXXXXXX,XXXXXXXXX,Consumer,Tampa,FL,984 Graham Squares,33614.0,United States,28.03085518,-82.50086212,1990-01-15
18152,Felicia,Rosales,XXXXXXXXX,XXXXXXXXX,Consumer,Augusta,GA,23055 Ariel Shore,30907.0,United States,31.78530121,-84.44017029,1998-07-22
18043,Yuri,Mayo,XXXXXXXXX,XXXXXXXXX,Consumer,Canton,MI,6673 Zachary Meadows,48187.0,United States,42.31803513,-83.48764038,1986-12-16
18115,Idona,Drake,XXXXXXXXX,XXXXXXXXX,Consumer,Cleveland,OH,965 Terry Pass Apt. 704,44102.0,United States,41.44094086,-81.70545197,1986-02-17
18114,Cathleen,Gaines,XXXXXXXXX,XXXXXXXXX,Consumer,Chicago,IL,0941 Angela Union Suite 915,60637.0,United States,41.7828064,-87.61464691,1997-11-27
18078,Amity,Hancock,XXXXXXXXX,XXXXXXXXX,Consumer,Chula Vista,CA,65126 Stephanie Summit Suite 824,91911.0,United States,32.61114121,-117.0736618,1985-08-27
18150,Hedwig,Bender,XXXXXXXXX,XXXXXXXXX,Consumer,Denver,CO,90696 Ramos Key Suite 417,80219.0,United States,39.68975067,-105.0245895,2006-11-22
18220,Lani,Contreras,XXXXXXXXX,XXXXXXXXX,Consumer,Sandusky,OH,68535 Amanda Lake,44870.0,United States,41.43588638,-82.74632263,1983-01-03
18236,Eliana,Grant,XXXXXXXXX,XXXXXXXXX,Consumer,North Tonawanda,NY,63672 King Hill Apt. 501,14120.0,United States,43.02910233,-78.87342072,1955-03-09
18074,Flora,Roberson,XXXXXXXXX,XXXXXXXXX,Consumer,Colorado Springs,CO,3690 Sabrina Lock,80918.0,United States,38.90581513,-104.7751541,1984-02-28
18146,Shana,Wiley,XXXXXXXXX,XXXXXXXXX,Consumer,Dayton,OH,75327 Ryan Wells,45424.0,United States,39.88864136,-84.07601166,1992-01-06
18037,Cleo,Mcfadden,XXXXXXXXX,XXXXXXXXX,Consumer,Chicago,IL,3219 Mitchell Orchard,60629.0,United States,41.77735519,-87.69663239,2001-08-13
18144,Moana,Hartman,XXXXXXXXX,XXXXXXXXX,Consumer,Billings,MT,243 Stone Junctions Suite 667,59102.0,United States,45.67351914,-108.4880753,1985-11-28
18179,Mariko,Bowen,XXXXXXXXX,XXXXXXXXX,Consumer,Dallas,TX,586 Williams Mall,75287.0,United States,32.89508057,-96.75201416,1985-08-31
18231,Keiko,Dale,XXXXXXXXX,XXXXXXXXX,Consumer,Forest Hills,NY,01841 Taylor Hills Suite 050,11375.0,United States,42.08637619,-76.85916138,1983-01-27
18104,Zena,Soto,XXXXXXXXX,XXXXXXXXX,Consumer,Montebello,CA,7593 Sullivan Harbors,90640.0,United States,34.00405884,-118.1138687,1991-02-28
18102,Lacey,Blevins,XXXXXXXXX,XXXXXXXXX,Consumer,Hampton,VA,9901 Gill Grove Suite 510,23666.0,United States,37.047966,-76.39997101,1986-10-10
18210,Nell,Dorsey,XXXXXXXXX,XXXXXXXXX,Consumer,Riverside,CA,652 Santos Groves,92507.0,United States,33.98527527,-117.3377075,1990-02-18
19179,Katelyn,Noel,XXXXXXXXX,XXXXXXXXX,Consumer,Ithaca,NY,07940 Jones Rue,14850.0,United States,42.43708038,-76.48168945,2004-10-01
19088,Julie,Mccall,XXXXXXXXX,XXXXXXXXX,Consumer,San Jose,CA,6360 Craig Lakes Apt. 906,95124.0,United States,37.26665497,-121.9148026,1998-02-24
16466,Quail,Emerson,XXXXXXXXX,XXXXXXXXX,Consumer,Aurora,CO,7598 Heidi Mountains Apt. 054,80012.0,United States,39.69681549,-104.8411789,1992-02-02
19214,Brianna,Mcguire,XXXXXXXXX,XXXXXXXXX,Consumer,Conway,AR,255 Brianna Ville,72032.0,United States,35.09189606,-92.43454742,2006-06-11
16446,Chloe,Shields,XXXXXXXXX,XXXXXXXXX,Consumer,Honolulu,HI,213 Kim Court Suite 334,96822.0,United States,21.30562019,-157.8386993,1985-11-19
19229,Abra,Logan,XXXXXXXXX,XXXXXXXXX,Consumer,Hayward,CA,6445 Yolanda Oval,94544.0,United States,37.67551041,-122.0496826,1990-07-25
19175,Ariana,West,XXXXXXXXX,XXXXXXXXX,Consumer,West Orange,NJ,4043 Baker Throughway,7052.0,United States,40.79269791,-74.23181915,1978-09-28
16515,Grace,Velazquez,XXXXXXXXX,XXXXXXXXX,Consumer,Tonawanda,NY,7035 Matthews Mountains Apt. 839,14150.0,United States,43.01396942,-78.87906647,1976-12-06
19155,Jael,Morrow,XXXXXXXXX,XXXXXXXXX,Consumer,Meridian,ID,6731 Peter Wells Suite 818,83642.0,United States,43.55168533,-116.3939133,1987-11-28
19118,Patricia,Pitts,XXXXXXXXX,XXXXXXXXX,Consumer,Salt Lake City,UT,6692 Peter Isle,84120.0,United States,40.76031113,-111.8882217,1989-11-12
16513,Jescie,Stafford,XXXXXXXXX,XXXXXXXXX,Consumer,Los Angeles,CA,08447 Boyd Mews,90001.0,United States,33.97934723,-118.2500534,1966-07-21
19134,Laura,David,XXXXXXXXX,XXXXXXXXX,Consumer,Pekin,IL,2503 Douglas Streets Suite 939,61554.0,United States,40.56959915,-89.64508057,1996-02-24
19062,Doris,Brennan,XXXXXXXXX,XXXXXXXXX,Consumer,Brooklyn,NY,582 Carla Shore Apt. 651,11213.0,United States,40.66978836,-73.93567658,1994-02-23
19205,Portia,Owens,XXXXXXXXX,XXXXXXXXX,Consumer,Westland,MI,32745 Lynn Burgs Apt. 267,48185.0,United States,42.33019257,-83.39046478,1988-09-17
16457,Amanda,Suarez,XXXXXXXXX,XXXXXXXXX,Consumer,Lakewood,OH,1335 Brian Harbor Apt. 086,44107.0,United States,40.52737045,-81.26895905,1971-07-11
19204,Lenore,Harding,XXXXXXXXX,XXXXXXXXX,Consumer,San Francisco,CA,011 Timothy Forge Suite 876,94110.0,United States,37.75743866,-122.4193726,1984-06-05
19149,Maryam,Griffin,XXXXXXXXX,XXXXXXXXX,Consumer,Santa Ana,CA,3798 York Manors Apt. 915,92704.0,United States,33.70288849,-117.9041977,1989-11-12
19040,Tatiana,Blevins,XXXXXXXXX,XXXXXXXXX,Consumer,Honolulu,HI,4391 May Extensions Suite 622,96822.0,United States,21.30562019,-157.8386993,1986-11-21
19076,Haviva,Holt,XXXXXXXXX,XXXXXXXXX,Consumer,Wyandotte,MI,945 Erik Islands Apt. 225,48192.0,United States,42.20660782,-83.1534729,1953-05-27
16454,Leigh,Cantu,XXXXXXXXX,XXXXXXXXX,Consumer,Bismarck,ND,9277 Heather Groves Apt. 944,58501.0,United States,46.81184387,-100.7877197,1973-06-11
19129,Rebekah,Bowers,XXXXXXXXX,XXXXXXXXX,Consumer,Flushing,NY,21267 Travis Place Apt. 795,11354.0,United States,40.76358032,-73.83003998,1973-12-10
19272,Juliet,Blackburn,XXXXXXXXX,XXXXXXXXX,Consumer,West Orange,NJ,49755 Tran Ranch,7052.0,United States,40.77758408,-74.2411499,1966-04-26
19092,Summer,Hines,XXXXXXXXX,XXXXXXXXX,Consumer,Oceanside,CA,99913 Houston Drives,92057.0,United States,33.21295548,-117.2749176,1966-03-25
16397,Adena,Spence,XXXXXXXXX,XXXXXXXXX,Consumer,Chandler,AZ,62858 Rodney Vista,85224.0,United States,33.30039215,-111.8709564,1977-03-27
19073,India,Huffman,XXXXXXXXX,XXXXXXXXX,Consumer,San Bernardino,CA,6442 Daniel Orchard,92407.0,United States,34.16956329,-117.3050308,1985-07-01
16468,Willow,Hill,XXXXXXXXX,XXXXXXXXX,Consumer,Brooklyn,NY,07524 Keith Crossing Apt. 375,11213.0,United States,40.66978836,-73.93567658,2005-09-30
18738,Yuri,Vazquez,XXXXXXXXX,XXXXXXXXX,Consumer,Westerville,OH,8538 Andrea Ridge,43081.0,United States,40.11835098,-82.92810822,1972-12-13
15736,Juliet,Cain,XXXXXXXXX,XXXXXXXXX,Consumer,Hendersonville,TN,933 Hendricks Mountains Apt. 916,37075.0,United States,36.38568878,-86.57008362,1986-10-18
15700,Octavia,Durham,XXXXXXXXX,XXXXXXXXX,Consumer,New York,NY,46458 Guzman Summit,10011.0,United States,40.73928452,-73.99893189,1997-01-25
15753,Dacey,Lowe,XXXXXXXXX,XXXXXXXXX,Consumer,Los Angeles,CA,442 Gregory Course,90027.0,United States,34.02034378,-118.1889648,1983-09-08
15879,Yoshi,Wagner,XXXXXXXXX,XXXXXXXXX,Consumer,West Lafayette,IN,51518 Johnson Prairie Suite 230,47906.0,United States,40.4454422,-87.05867004,1976-12-14
15893,Lana,Warner,XXXXXXXXX,XXXXXXXXX,Consumer,Pomona,CA,7255 Vargas Highway,91766.0,United States,34.04991913,-117.7161026,2008-06-30
18858,Basia,Francis,XXXXXXXXX,XXXXXXXXX,Consumer,El Paso,TX,053 Eric Wells,79936.0,United States,31.76563644,-106.4039764,1988-08-29
18839,Hope,Cole,XXXXXXXXX,XXXXXXXXX,Consumer,Lakewood,NJ,400 Michael Wall Suite 769,8701.0,United States,40.09635925,-74.21524048,1988-05-05
15748,Jane,Ford,XXXXXXXXX,XXXXXXXXX,Consumer,Forest Hills,NY,5408 Jeanette Key,11375.0,United States,42.08637619,-76.85916138,1988-03-27
15801,Kylie,Mitchell,XXXXXXXXX,XXXXXXXXX,Consumer,Rock Hill,SC,47864 Sarah Crescent Suite 379,29730.0,United States,34.80184555,-81.09809113,1965-07-23
18748,Renee,Velez,XXXXXXXXX,XXXXXXXXX,Consumer,Las Vegas,NV,635 Kara Manors,89103.0,United States,36.11117935,-115.2110291,1964-11-07
15729,Alice,Herman,XXXXXXXXX,XXXXXXXXX,Consumer,San Jose,CA,517 Williams Valleys,95124.0,United States,37.26665497,-121.9148026,1993-07-23
